step,velocity_steps_per_s,time_s
10659,2000.0,12.404259
10660,2000.0,12.404759
10661,2000.0,12.405259
10662,2000.0,12.405759
10663,2000.0,12.406259
10664,2000.0,12.406759
10665,2000.0,12.407259
10666,2000.0,12.407759
10667,2000.0,12.408259
10668,2000.0,12.408759
10669,2000.0,12.409259
10670,2000.0,12.409759
10671,2000.0,12.410259
10672,2000.0,12.410759
10673,2000.0,12.411259
10674,2000.0,12.411759
10675,2000.0,12.412259
10676,2000.0,12.412759
10677,2000.0,12.413259
10678,2000.0,12.413759
10679,2000.0,12.414259
10680,2000.0,12.414759
10681,2000.0,12.415259
10682,2000.0,12.415759
10683,2000.0,12.416259
10684,2000.0,12.416759
10685,2000.0,12.417259
10686,2000.0,12.417759
10687,2000.0,12.418259
10688,2000.0,12.418759
10689,2000.0,12.419259
10690,2000.0,12.419759
10691,2000.0,12.420259
10692,2000.0,12.420759
10693,2000.0,12.421259
10694,2000.0,12.421759
10695,2000.0,12.422259
10696,2000.0,12.422759
10697,2000.0,12.423259
10698,2000.0,12.423759
10699,2000.0,12.424259
10700,2000.0,12.424759
10701,2000.0,12.425259
10702,2000.0,12.425759
10703,2000.0,12.426259
10704,2000.0,12.426759
10705,2000.0,12.427259
10706,2000.0,12.427759
10707,2000.0,12.428259
10708,2000.0,12.428759
10709,2000.0,12.429259
10710,2000.0,12.429759
10711,2000.0,12.430259
10712,2000.0,12.430759
10713,2000.0,12.431259
10714,2000.0,12.431759
10715,2000.0,12.432259
10716,2000.0,12.432759
10717,2000.0,12.433259
10718,2000.0,12.433759
10719,2000.0,12.434259
10720,2000.0,12.434759
10721,2000.0,12.435259
10722,2000.0,12.435759
10723,2000.0,12.436259
10724,2000.0,12.436759
10725,2000.0,12.437259
10726,2000.0,12.437759
10727,2000.0,12.438259
10728,2000.0,12.438759
10729,2000.0,12.439259
10730,2000.0,12.439759
10731,2000.0,12.440259
10732,2000.0,12.440759
10733,2000.0,12.441259
10734,2000.0,12.441759
10735,2000.0,12.442259
10736,2000.0,12.442759
10737,2000.0,12.443259
10738,2000.0,12.443759
10739,2000.0,12.444259
10740,2000.0,12.444759
10741,2000.0,12.445259
10742,2000.0,12.445759
10743,2000.0,12.446259
10744,2000.0,12.446759
10745,2000.0,12.447259
10746,2000.0,12.447759
10747,2000.0,12.448259
10748,2000.0,12.448759
10749,2000.0,12.449259
10750,2000.0,12.449759
10751,2000.0,12.450259
10752,2000.0,12.450759
10753,2000.0,12.451259
10754,2000.0,12.451759
10755,2000.0,12.452259
10756,2000.0,12.452759
10757,2000.0,12.453259
10758,2000.0,12.453759
10759,2000.0,12.454259
10760,2000.0,12.454759
10761,2000.0,12.455259
10762,2000.0,12.455759
10763,2000.0,12.456259
10764,2000.0,12.456759
10765,2000.0,12.457259
10766,2000.0,12.457759
10767,2000.0,12.458259
10768,2000.0,12.458759
10769,2000.0,12.459259
10770,2000.0,12.459759
10771,2000.0,12.460259
10772,2000.0,12.460759
10773,2000.0,12.461259
10774,2000.0,12.461759
10775,2000.0,12.462259
10776,2000.0,12.462759
10777,2000.0,12.463259
10778,2000.0,12.463759
10779,2000.0,12.464259
10780,2000.0,12.464759
10781,2000.0,12.465259
10782,2000.0,12.465759
10783,2000.0,12.466259
10784,2000.0,12.466759
10785,2000.0,12.467259
10786,2000.0,12.467759
10787,2000.0,12.468259
10788,2000.0,12.468759
10789,2000.0,12.469259
10790,2000.0,12.469759
10791,2000.0,12.470259
10792,2000.0,12.470759
10793,2000.0,12.471259
10794,2000.0,12.471759
10795,2000.0,12.472259
10796,2000.0,12.472759
10797,2000.0,12.473259
10798,2000.0,12.473759
10799,2000.0,12.474259
10800,2000.0,12.474759
10801,2000.0,12.475259
10802,2000.0,12.475759
10803,2000.0,12.476259
10804,2000.0,12.476759
10805,2000.0,12.477259
10806,2000.0,12.477759
10807,2000.0,12.478259
10808,2000.0,12.478759
10809,2000.0,12.479259
10810,2000.0,12.479759
10811,2000.0,12.480259
10812,2000.0,12.480759
10813,2000.0,12.481259
10814,2000.0,12.481759
10815,2000.0,12.482259
10816,2000.0,12.482759
10817,2000.0,12.483259
10818,2000.0,12.483759
10819,2000.0,12.484259
10820,2000.0,12.484759
10821,2000.0,12.485259
10822,2000.0,12.485759
10823,2000.0,12.486259
10824,2000.0,12.486759
10825,2000.0,12.487259
10826,2000.0,12.487759
10827,2000.0,12.488259
10828,2000.0,12.488759
10829,2000.0,12.489259
10830,2000.0,12.489759
10831,2000.0,12.490259
10832,2000.0,12.490759
10833,2000.0,12.491259
10834,2000.0,12.491759
10835,2000.0,12.492259
10836,2000.0,12.492759
10837,2000.0,12.493259
10838,2000.0,12.493759
10839,2000.0,12.494259
10840,2000.0,12.494759
10841,2000.0,12.495259
10842,2000.0,12.495759
10843,2000.0,12.496259
10844,2000.0,12.496759
10845,2000.0,12.497259
10846,2000.0,12.497759
10847,2000.0,12.498259
10848,2000.0,12.498759
10849,2000.0,12.499259
10850,2000.0,12.499759
10851,2000.0,12.500259
10852,2000.0,12.500759
10853,2000.0,12.501259
10854,2000.0,12.501759
10855,2000.0,12.502259
10856,2000.0,12.502759
10857,2000.0,12.503259
10858,2000.0,12.503759
10859,2000.0,12.504259
10860,2000.0,12.504759
10861,2000.0,12.505259
10862,2000.0,12.505759
10863,2000.0,12.506259
10864,2000.0,12.506759
10865,2000.0,12.507259
10866,2000.0,12.507759
10867,2000.0,12.508259
10868,2000.0,12.508759
10869,2000.0,12.509259
10870,2000.0,12.509759
10871,2000.0,12.510259
10872,2000.0,12.510759
10873,2000.0,12.511259
10874,2000.0,12.511759
10875,2000.0,12.512259
10876,2000.0,12.512759
10877,2000.0,12.513259
10878,2000.0,12.513759
10879,2000.0,12.514259
10880,2000.0,12.514759
10881,2000.0,12.515259
10882,2000.0,12.515759
10883,2000.0,12.516259
10884,2000.0,12.516759
10885,2000.0,12.517259
10886,2000.0,12.517759
10887,2000.0,12.518259
10888,2000.0,12.518759
10889,2000.0,12.519259
10890,2000.0,12.519759
10891,2000.0,12.520259
10892,2000.0,12.520759
10893,2000.0,12.521259
10894,2000.0,12.521759
10895,2000.0,12.522259
10896,2000.0,12.522759
10897,2000.0,12.523259
10898,2000.0,12.523759
10899,2000.0,12.524259
10900,2000.0,12.524759
10901,2000.0,12.525259
10902,2000.0,12.525759
10903,2000.0,12.526259
10904,2000.0,12.526759
10905,2000.0,12.527259
10906,2000.0,12.527759
10907,2000.0,12.528259
10908,2000.0,12.528759
10909,2000.0,12.529259
10910,2000.0,12.529759
10911,2000.0,12.530259
10912,2000.0,12.530759
10913,2000.0,12.531259
10914,2000.0,12.531759
10915,2000.0,12.532259
10916,2000.0,12.532759
10917,2000.0,12.533259
10918,2000.0,12.533759
10919,2000.0,12.534259
10920,2000.0,12.534759
10921,2000.0,12.535259
10922,2000.0,12.535759
10923,2000.0,12.536259
10924,2000.0,12.536759
10925,2000.0,12.537259
10926,2000.0,12.537759
10927,2000.0,12.538259
10928,2000.0,12.538759
10929,2000.0,12.539259
10930,2000.0,12.539759
10931,2000.0,12.540259
10932,2000.0,12.540759
10933,2000.0,12.541259
10934,2000.0,12.541759
10935,2000.0,12.542259
10936,2000.0,12.542759
10937,2000.0,12.543259
10938,2000.0,12.543759
10939,2000.0,12.544259
10940,2000.0,12.544759
10941,2000.0,12.545259
10942,2000.0,12.545759
10943,2000.0,12.546259
10944,2000.0,12.546759
10945,2000.0,12.547259
10946,2000.0,12.547759
10947,2000.0,12.548259
10948,2000.0,12.548759
10949,2000.0,12.549259
10950,2000.0,12.549759
10951,2000.0,12.550259
10952,2000.0,12.550759
10953,2000.0,12.551259
10954,2000.0,12.551759
10955,2000.0,12.552259
10956,2000.0,12.552759
10957,2000.0,12.553259
10958,2000.0,12.553759
10959,2000.0,12.554259
10960,2000.0,12.554759
10961,2000.0,12.555259
10962,2000.0,12.555759
10963,2000.0,12.556259
10964,2000.0,12.556759
10965,2000.0,12.557259
10966,2000.0,12.557759
10967,2000.0,12.558259
10968,2000.0,12.558759
10969,2000.0,12.559259
10970,2000.0,12.559759
10971,2000.0,12.560259
10972,2000.0,12.560759
10973,2000.0,12.561259
10974,2000.0,12.561759
10975,2000.0,12.562259
10976,2000.0,12.562759
10977,2000.0,12.563259
10978,2000.0,12.563759
10979,2000.0,12.564259
10980,2000.0,12.564759
10981,2000.0,12.565259
10982,2000.0,12.565759
10983,2000.0,12.566259
10984,2000.0,12.566759
10985,2000.0,12.567259
10986,2000.0,12.567759
10987,2000.0,12.568259
10988,2000.0,12.568759
10989,2000.0,12.569259
10990,2000.0,12.569759
10991,2000.0,12.570259
10992,2000.0,12.570759
10993,2000.0,12.571259
10994,2000.0,12.571759
10995,2000.0,12.572259
10996,2000.0,12.572759
10997,2000.0,12.573259
10998,2000.0,12.573759
10999,2000.0,12.574259
11000,2000.0,12.574759
11001,2000.0,12.575259
11002,2000.0,12.575759
11003,2000.0,12.576259
11004,2000.0,12.576759
11005,2000.0,12.577259
11006,2000.0,12.577759
11007,2000.0,12.578259
11008,2000.0,12.578759
11009,2000.0,12.579259
11010,2000.0,12.579759
11011,2000.0,12.580259
11012,2000.0,12.580759
11013,2000.0,12.581259
11014,2000.0,12.581759
11015,2000.0,12.582259
11016,2000.0,12.582759
11017,2000.0,12.583259
11018,2000.0,12.583759
11019,2000.0,12.584259
11020,2000.0,12.584759
11021,2000.0,12.585259
11022,2000.0,12.585759
11023,2000.0,12.586259
11024,2000.0,12.586759
11025,2000.0,12.587259
11026,2000.0,12.587759
11027,2000.0,12.588259
11028,2000.0,12.588759
11029,2000.0,12.589259
11030,2000.0,12.589759
11031,2000.0,12.590259
11032,2000.0,12.590759
11033,2000.0,12.591259
11034,2000.0,12.591759
11035,2000.0,12.592259
11036,2000.0,12.592759
11037,2000.0,12.593259
11038,2000.0,12.593759
11039,2000.0,12.594259
11040,2000.0,12.594759
11041,2000.0,12.595259
11042,2000.0,12.595759
11043,2000.0,12.596259
11044,2000.0,12.596759
11045,2000.0,12.597259
11046,2000.0,12.597759
11047,2000.0,12.598259
11048,2000.0,12.598759
11049,2000.0,12.599259
11050,2000.0,12.599759
11051,2000.0,12.600259
11052,2000.0,12.600759
11053,2000.0,12.601259
11054,2000.0,12.601759
11055,2000.0,12.602259
11056,2000.0,12.602759
11057,2000.0,12.603259
11058,2000.0,12.603759
11059,2000.0,12.604259
11060,2000.0,12.604759
11061,2000.0,12.605259
11062,2000.0,12.605759
11063,2000.0,12.606259
11064,2000.0,12.606759
11065,2000.0,12.607259
11066,2000.0,12.607759
11067,2000.0,12.608259
11068,2000.0,12.608759
11069,2000.0,12.609259
11070,2000.0,12.609759
11071,2000.0,12.610259
11072,2000.0,12.610759
11073,2000.0,12.611259
11074,2000.0,12.611759
11075,2000.0,12.612259
11076,2000.0,12.612759
11077,2000.0,12.613259
11078,2000.0,12.613759
11079,2000.0,12.614259
11080,2000.0,12.614759
11081,2000.0,12.615259
11082,2000.0,12.615759
11083,2000.0,12.616259
11084,2000.0,12.616759
11085,2000.0,12.617259
11086,2000.0,12.617759
11087,2000.0,12.618259
11088,2000.0,12.618759
11089,2000.0,12.619259
11090,2000.0,12.619759
11091,2000.0,12.620259
11092,2000.0,12.620759
11093,2000.0,12.621259
11094,2000.0,12.621759
11095,2000.0,12.622259
11096,2000.0,12.622759
11097,2000.0,12.623259
11098,2000.0,12.623759
11099,2000.0,12.624259
11100,2000.0,12.624759
11101,2000.0,12.625259
11102,2000.0,12.625759
11103,2000.0,12.626259
11104,2000.0,12.626759
11105,2000.0,12.627259
11106,2000.0,12.627759
11107,2000.0,12.628259
11108,2000.0,12.628759
11109,2000.0,12.629259
11110,2000.0,12.629759
11111,2000.0,12.630259
11112,2000.0,12.630759
11113,2000.0,12.631259
11114,2000.0,12.631759
11115,2000.0,12.632259
11116,2000.0,12.632759
11117,2000.0,12.633259
11118,2000.0,12.633759
11119,2000.0,12.634259
11120,2000.0,12.634759
11121,2000.0,12.635259
11122,2000.0,12.635759
11123,2000.0,12.636259
11124,2000.0,12.636759
11125,2000.0,12.637259
11126,2000.0,12.637759
11127,2000.0,12.638259
11128,2000.0,12.638759
11129,2000.0,12.639259
11130,2000.0,12.639759
11131,2000.0,12.640259
11132,2000.0,12.640759
11133,2000.0,12.641259
11134,2000.0,12.641759
11135,2000.0,12.642259
11136,2000.0,12.642759
11137,2000.0,12.643259
11138,2000.0,12.643759
11139,2000.0,12.644259
11140,2000.0,12.644759
11141,2000.0,12.645259
11142,2000.0,12.645759
11143,2000.0,12.646259
11144,2000.0,12.646759
11145,2000.0,12.647259
11146,2000.0,12.647759
11147,2000.0,12.648259
11148,2000.0,12.648759
11149,2000.0,12.649259
11150,2000.0,12.649759
11151,2000.0,12.650259
11152,2000.0,12.650759
11153,2000.0,12.651259
11154,2000.0,12.651759
11155,2000.0,12.652259
11156,2000.0,12.652759
11157,2000.0,12.653259
11158,2000.0,12.653759
11159,2000.0,12.654259
11160,2000.0,12.654759
11161,2000.0,12.655259
11162,2000.0,12.655759
11163,2000.0,12.656259
11164,2000.0,12.656759
11165,2000.0,12.657259
11166,2000.0,12.657759
11167,2000.0,12.658259
11168,2000.0,12.658759
11169,2000.0,12.659259
11170,2000.0,12.659759
11171,2000.0,12.660259
11172,2000.0,12.660759
11173,2000.0,12.661259
11174,2000.0,12.661759
11175,2000.0,12.662259
11176,2000.0,12.662759
11177,2000.0,12.663259
11178,2000.0,12.663759
11179,2000.0,12.664259
11180,2000.0,12.664759
11181,2000.0,12.665259
11182,2000.0,12.665759
11183,2000.0,12.666259
11184,2000.0,12.666759
11185,2000.0,12.667259
11186,2000.0,12.667759
11187,2000.0,12.668259
11188,2000.0,12.668759
11189,2000.0,12.669259
11190,2000.0,12.669759
11191,2000.0,12.670259
11192,2000.0,12.670759
11193,2000.0,12.671259
11194,2000.0,12.671759
11195,2000.0,12.672259
11196,2000.0,12.672759
11197,2000.0,12.673259
11198,2000.0,12.673759
11199,2000.0,12.674259
11200,2000.0,12.674759
11201,2000.0,12.675259
11202,2000.0,12.675759
11203,2000.0,12.676259
11204,2000.0,12.676759
11205,2000.0,12.677259
11206,2000.0,12.677759
11207,2000.0,12.678259
11208,2000.0,12.678759
11209,2000.0,12.679259
11210,2000.0,12.679759
11211,2000.0,12.680259
11212,2000.0,12.680759
11213,2000.0,12.681259
11214,2000.0,12.681759
11215,2000.0,12.682259
11216,2000.0,12.682759
11217,2000.0,12.683259
11218,2000.0,12.683759
11219,2000.0,12.684259
11220,2000.0,12.684759
11221,2000.0,12.685259
11222,2000.0,12.685759
11223,2000.0,12.686259
11224,2000.0,12.686759
11225,2000.0,12.687259
11226,2000.0,12.687759
11227,2000.0,12.688259
11228,2000.0,12.688759
11229,2000.0,12.689259
11230,2000.0,12.689759
11231,2000.0,12.690259
11232,2000.0,12.690759
11233,2000.0,12.691259
11234,2000.0,12.691759
11235,2000.0,12.692259
11236,2000.0,12.692759
11237,2000.0,12.693259
11238,2000.0,12.693759
11239,2000.0,12.694259
11240,2000.0,12.694759
11241,2000.0,12.695259
11242,2000.0,12.695759
11243,2000.0,12.696259
11244,2000.0,12.696759
11245,2000.0,12.697259
11246,2000.0,12.697759
11247,2000.0,12.698259
11248,2000.0,12.698759
11249,2000.0,12.699259
11250,2000.0,12.699759
11251,2000.0,12.700259
11252,2000.0,12.700759
11253,2000.0,12.701259
11254,2000.0,12.701759
11255,2000.0,12.702259
11256,2000.0,12.702759
11257,2000.0,12.703259
11258,2000.0,12.703759
11259,2000.0,12.704259
11260,2000.0,12.704759
11261,2000.0,12.705259
11262,2000.0,12.705759
11263,2000.0,12.706259
11264,2000.0,12.706759
11265,2000.0,12.707259
11266,2000.0,12.707759
11267,2000.0,12.708259
11268,2000.0,12.708759
11269,2000.0,12.709259
11270,2000.0,12.709759
11271,2000.0,12.710259
11272,2000.0,12.710759
11273,2000.0,12.711259
11274,2000.0,12.711759
11275,2000.0,12.712259
11276,2000.0,12.712759
11277,2000.0,12.713259
11278,2000.0,12.713759
11279,2000.0,12.714259
11280,2000.0,12.714759
11281,2000.0,12.715259
11282,2000.0,12.715759
11283,2000.0,12.716259
11284,2000.0,12.716759
11285,2000.0,12.717259
11286,2000.0,12.717759
11287,2000.0,12.718259
11288,2000.0,12.718759
11289,2000.0,12.719259
11290,2000.0,12.719759
11291,2000.0,12.720259
11292,2000.0,12.720759
11293,2000.0,12.721259
11294,2000.0,12.721759
11295,2000.0,12.722259
11296,2000.0,12.722759
11297,2000.0,12.723259
11298,2000.0,12.723759
11299,2000.0,12.724259
11300,2000.0,12.724759
11301,2000.0,12.725259
11302,2000.0,12.725759
11303,2000.0,12.726259
11304,2000.0,12.726759
11305,2000.0,12.727259
11306,2000.0,12.727759
11307,2000.0,12.728259
11308,2000.0,12.728759
11309,2000.0,12.729259
11310,2000.0,12.729759
11311,2000.0,12.730259
11312,2000.0,12.730759
11313,2000.0,12.731259
11314,2000.0,12.731759
11315,2000.0,12.732259
11316,2000.0,12.732759
11317,2000.0,12.733259
11318,2000.0,12.733759
11319,2000.0,12.734259
11320,2000.0,12.734759
11321,2000.0,12.735259
11322,2000.0,12.735759
11323,2000.0,12.736259
11324,2000.0,12.736759
11325,2000.0,12.737259
11326,2000.0,12.737759
11327,2000.0,12.738259
11328,2000.0,12.738759
11329,2000.0,12.739259
11330,2000.0,12.739759
11331,2000.0,12.740259
11332,2000.0,12.740759
11333,2000.0,12.741259
11334,2000.0,12.741759
11335,2000.0,12.742259
11336,2000.0,12.742759
11337,2000.0,12.743259
11338,2000.0,12.743759
11339,2000.0,12.744259
11340,2000.0,12.744759
11341,2000.0,12.745259
11342,2000.0,12.745759
11343,2000.0,12.746259
11344,2000.0,12.746759
11345,2000.0,12.747259
11346,2000.0,12.747759
11347,2000.0,12.748259
11348,2000.0,12.748759
11349,2000.0,12.749259
11350,2000.0,12.749759
11351,2000.0,12.750259
11352,2000.0,12.750759
11353,2000.0,12.751259
11354,2000.0,12.751759
11355,2000.0,12.752259
11356,2000.0,12.752759
11357,2000.0,12.753259
11358,2000.0,12.753759
11359,2000.0,12.754259
11360,2000.0,12.754759
11361,2000.0,12.755259
11362,2000.0,12.755759
11363,2000.0,12.756259
11364,2000.0,12.756759
11365,2000.0,12.757259
11366,2000.0,12.757759
11367,2000.0,12.758259
11368,2000.0,12.758759
11369,2000.0,12.759259
11370,2000.0,12.759759
11371,2000.0,12.760259
11372,2000.0,12.760759
11373,2000.0,12.761259
11374,2000.0,12.761759
11375,2000.0,12.762259
11376,2000.0,12.762759
11377,2000.0,12.763259
11378,2000.0,12.763759
11379,2000.0,12.764259
11380,2000.0,12.764759
11381,2000.0,12.765259
11382,2000.0,12.765759
11383,2000.0,12.766259
11384,2000.0,12.766759
11385,2000.0,12.767259
11386,2000.0,12.767759
11387,2000.0,12.768259
11388,2000.0,12.768759
11389,2000.0,12.769259
11390,2000.0,12.769759
11391,2000.0,12.770259
11392,2000.0,12.770759
11393,2000.0,12.771259
11394,2000.0,12.771759
11395,2000.0,12.772259
11396,2000.0,12.772759
11397,2000.0,12.773259
11398,2000.0,12.773759
11399,2000.0,12.774259
11400,2000.0,12.774759
11401,2000.0,12.775259
11402,2000.0,12.775759
11403,2000.0,12.776259
11404,2000.0,12.776759
11405,2000.0,12.777259
11406,2000.0,12.777759
11407,2000.0,12.778259
11408,2000.0,12.778759
11409,2000.0,12.779259
11410,2000.0,12.779759
11411,2000.0,12.780259
11412,2000.0,12.780759
11413,2000.0,12.781259
11414,2000.0,12.781759
11415,2000.0,12.782259
11416,2000.0,12.782759
11417,2000.0,12.783259
11418,2000.0,12.783759
11419,2000.0,12.784259
11420,2000.0,12.784759
11421,2000.0,12.785259
11422,2000.0,12.785759
11423,2000.0,12.786259
11424,2000.0,12.786759
11425,2000.0,12.787259
11426,2000.0,12.787759
11427,2000.0,12.788259
11428,2000.0,12.788759
11429,2000.0,12.789259
11430,2000.0,12.789759
11431,2000.0,12.790259
11432,2000.0,12.790759
11433,2000.0,12.791259
11434,2000.0,12.791759
11435,2000.0,12.792259
11436,2000.0,12.792759
11437,2000.0,12.793259
11438,2000.0,12.793759
11439,2000.0,12.794259
11440,2000.0,12.794759
11441,2000.0,12.795259
11442,2000.0,12.795759
11443,2000.0,12.796259
11444,2000.0,12.796759
11445,2000.0,12.797259
11446,2000.0,12.797759
11447,2000.0,12.798259
11448,2000.0,12.798759
11449,2000.0,12.799259
11450,2000.0,12.799759
11451,2000.0,12.800259
11452,2000.0,12.800759
11453,2000.0,12.801259
11454,2000.0,12.801759
11455,2000.0,12.802259
11456,2000.0,12.802759
11457,2000.0,12.803259
11458,2000.0,12.803759
11459,2000.0,12.804259
11460,2000.0,12.804759
11461,2000.0,12.805259
11462,2000.0,12.805759
11463,2000.0,12.806259
11464,2000.0,12.806759
11465,2000.0,12.807259
11466,2000.0,12.807759
11467,2000.0,12.808259
11468,2000.0,12.808759
11469,2000.0,12.809259
11470,2000.0,12.809759
11471,2000.0,12.810259
11472,2000.0,12.810759
11473,2000.0,12.811259
11474,2000.0,12.811759
11475,2000.0,12.812259
11476,2000.0,12.812759
11477,2000.0,12.813259
11478,2000.0,12.813759
11479,2000.0,12.814259
11480,2000.0,12.814759
11481,2000.0,12.815259
11482,2000.0,12.815759
11483,2000.0,12.816259
11484,2000.0,12.816759
11485,2000.0,12.817259
11486,2000.0,12.817759
11487,2000.0,12.818259
11488,2000.0,12.818759
11489,2000.0,12.819259
11490,2000.0,12.819759
11491,2000.0,12.820259
11492,2000.0,12.820759
11493,2000.0,12.821259
11494,2000.0,12.821759
11495,2000.0,12.822259
11496,2000.0,12.822759
11497,2000.0,12.823259
11498,2000.0,12.823759
11499,2000.0,12.824259
11500,2000.0,12.824759
11501,2000.0,12.825259
11502,2000.0,12.825759
11503,2000.0,12.826259
11504,2000.0,12.826759
11505,2000.0,12.827259
11506,2000.0,12.827759
11507,2000.0,12.828259
11508,2000.0,12.828759
11509,2000.0,12.829259
11510,2000.0,12.829759
11511,2000.0,12.830259
11512,2000.0,12.830759
11513,2000.0,12.831259
11514,2000.0,12.831759
11515,2000.0,12.832259
11516,2000.0,12.832759
11517,2000.0,12.833259
11518,2000.0,12.833759
11519,2000.0,12.834259
11520,2000.0,12.834759
11521,2000.0,12.835259
11522,2000.0,12.835759
11523,2000.0,12.836259
11524,2000.0,12.836759
11525,2000.0,12.837259
11526,2000.0,12.837759
11527,2000.0,12.838259
11528,2000.0,12.838759
11529,2000.0,12.839259
11530,2000.0,12.839759
11531,2000.0,12.840259
11532,2000.0,12.840759
11533,2000.0,12.841259
11534,2000.0,12.841759
11535,2000.0,12.842259
11536,2000.0,12.842759
11537,2000.0,12.843259
